conv_id,turn_id,role,text,speaker_id,duration_min
692,107,seller,Yeah No Okay Yeah so um I mean Yeah to be fair I think I would have probably done the same looking,1,14.451
692,108,buyer,Mhm,0,14.451
692,109,seller,"and asking basket to 14,000 put it down to 2:35",1,14.451
692,110,buyer,Yeah,0,14.451
692,111,seller,And yeah I think that makes that makes sense if that works for you I can agree with that,1,14.451
692,112,buyer,I could I ask to go a little bit lower just because still to 35 is More expensive than the house That's 233 But I get less square feet and I have to put in more compensation to keep the house like maintained,0,14.451
692,113,seller,So first off you don't need to worry about the house being maintained historically all these houses have been built and lost and so long they are much stronger foundation So you have nothing about you about that And I can see that from personal experience about the additional 1400 I think that price is pretty um justified with respect to the level of personalization that you're going to get in the house There's landscaping and there's so much other so many other amenities that I've added myself so especially outside amenities and I think that's really helpful So if you're having kids and dogs,1,14.451
692,114,buyer,Yeah No I I love your amenities and I really love what you've done with the place I really appreciate it It's just the one that for 18 175 sq ft I also get more amenities with that I know I get an extra recreation room I get um,0,14.451
692,115,seller,I,1,14.451
692,116,buyer,Alright I also have the same beautiful landscaping and fenced backyard because this is all in the same area,0,14.451
692,117,seller,okay I mean I can't,1,14.451
692,118,buyer,Yeah,0,14.451
692,119,seller,really account for that because that's not something that came with the house and I have not seen probably any other house having the same fenced backyard of the landscaping because Lance gave me something that you do yourself as the owner There's no like a community person doing it for you,1,14.451
692,120,buyer,Mhm,0,14.451
692,121,seller,And Yeah,1,14.451
692,122,buyer,So,0,14.451
692,123,seller,And,1,14.451
692,124,buyer,I,0,14.451
692,125,seller,about,1,14.451
692,126,buyer,would get so would I be in charge of landscaping once I have the house,0,14.451
692,127,seller,what do you mean Okay,1,14.451
692,128,buyer,Sorry you said that the landscaping wasn't like a public thing it's like a private thing So would I be having the landscaping at the end of the day if I,0,14.451
692,129,seller,so,1,14.451
692,130,buyer,about that,0,14.451
692,131,seller,either you yeah I mean I chose to do with myself,1,14.451
692,132,buyer,Mm,0,14.451
692,133,seller,but a few other people who have have like a basic set out they just get a person to do it and it's very easy to find people within the community Everyone going to just help each other out,1,14.451
692,134,buyer,Mhm,0,14.451
692,135,seller,So that would be a problem,1,14.451
692,136,buyer,Yeah,0,14.451
692,137,seller,And for the,1,14.451
692,138,buyer,for,0,14.451
692,139,seller,Yeah,1,14.451
692,140,buyer,beautiful landscaping,0,14.451
692,141,seller,and,1,14.451
692,142,buyer,than if I went with a cheaper house with more of square feet it would be cheaper for me in the long run to just hire someone to do beautiful landscaping then,0,14.451
692,143,seller,"I it could be but also if you plan to live here for long It's going to add up to more than $1,400 for sure Especially",1,14.451
692,144,buyer,Yeah,0,14.451
692,145,seller,because there's more land,1,14.451
692,146,buyer,but,0,14.451
692,147,seller,and,1,14.451
692,148,buyer,then when yours also still be more because it would have to be maintained,0,14.451
692,149,seller,you're paying less of a lesser land and the landscaping is already done at a basic level So they just have to comment shim it as opposed to you getting a landscape artist too Did you make the entire thing And for the recreation room,1,14.451
692,150,buyer,wow,0,14.451
692,151,seller,it's not possible for them to have to because all the houses in this Area have the same number of overall rooms which is five So you're saying there's three bedrooms and two recreation rooms,1,14.451
692,152,buyer,Yeah,0,14.451
692,153,seller,That might fall a little short especially when you said your four kids,1,14.451
692,154,buyer,Hey Yeah I don't know I just think I wanted to do the landscaping my own way because,0,14.451
692,155,seller,Mm hmm,1,14.451
692,156,buyer,as,0,14.451
692,157,seller,Yes,1,14.451
692,158,buyer,much as,0,14.451
692,159,seller,So,1,14.451
692,160,buyer,I,0,14.451
692,161,seller,that's,1,14.451
692,162,buyer,love you Yeah I think I already,0,14.451
692,163,seller,that's,1,14.451
692,164,buyer,have,0,14.451
692,165,seller,the same,1,14.451
692,166,buyer,someone lined up to do my landscaping,0,14.451
692,167,seller,Okay,1,14.451
692,168,buyer,"Yeah And so I am willing to settle for 232,000 just because It's less than the 233 1006 100 price of that house",0,14.451
692,169,seller,Okay,1,14.451
692,170,buyer,And if they all have,0,14.451
692,171,seller,I,1,14.451
692,172,buyer,similar characteristics,0,14.451
692,173,seller,yeah but like I told you like 34 reasons why And the other,1,14.451
692,174,buyer,Yeah,0,14.451
692,175,seller,reason is also because that's one of transportation may not be a priority for you now In the long run it might become one they're living that that house at the end of the street that's the unity is it could be a little bigger and I think it's really not with it that's one of the houses I considered as well and I still chose this one with a slightly,1,14.451
692,176,buyer,Mm,0,14.451
692,177,seller,higher price,1,14.451
692,178,buyer,Yeah I don't know I just like I just think considering all the other prices it just doesn't really add up I totally get that you have so many amenities and I really like that and I really like the amount of effort you put into the place but if I can get,0,14.451
692,179,seller,Mhm,1,14.451
692,180,buyer,the same things done for another house for cheaper and also customized to my personal likings,0,14.451
692,181,seller,mm,1,14.451
692,182,buyer,then Yeah my,0,14.451
692,183,seller,Yeah,1,14.451
692,184,buyer,I would be willing,0,14.451
692,185,seller,Okay,1,14.451
692,186,buyer,to go up to like 233,0,14.451
692,187,seller,What Okay,1,14.451
692,188,buyer,just,0,14.451
692,189,seller,So,1,14.451
692,190,buyer,yeah just because the other house that's,0,14.451
692,191,seller,mhm,1,14.451
692,192,buyer,exactly like,0,14.451
692,193,seller,I,1,14.451
692,194,buyer,this,0,14.451
692,195,seller,just to give you a number I think the kitchen appliances all in itself the new like new leader creative areas would have cost me the difference are more for sure So I would like if you cannot really appreciate getting that 2 35 Bye I probably can't No lesson,1,14.451
692,196,buyer,Really Okay Can we go for 234 then,0,14.451
692,197,seller,Uh I'm actually not sure because I've been like I probably ended end up losing A lot on the decorations on itself to 35 is like the minimum,1,14.451
692,198,buyer,Okay Well my highest,0,14.451
