conversation_id,turn_id,speaker_role,speaker_id,start_time,end_time,text,outcome,is_deal
72,27,candidate,0,285,286,I disagree,no_deal,0
72,28,employer,1,286,289.2,Ok then 90000 with a fast promotion track.,no_deal,0
72,29,candidate,0,292.4,293.4,I disagree,no_deal,0
72,30,employer,1,293.4,297.4,120000 with a fast promotion but 0% pension fund ok?,no_deal,0
72,31,candidate,0,305.4,307.4,I reject the previous offer,no_deal,0
72,32,employer,1,307.4,311,"120000 with a fast promotion but 9 hours, ok?",no_deal,0
72,33,candidate,0,318.2,326.6,I accept the previous offer. Now let's talk about how we can agree on other issues. I want a company car,no_deal,0
72,34,employer,1,335,338.6,We don't have a company car for your offer.,no_deal,0
72,35,candidate,0,338.6,344.2,I would like no agreement on leased car I would like a company car,no_deal,0
72,36,employer,1,344.2,346.6,Do you want to opt out?,no_deal,0
73,1,candidate,0,0,11.6,Hello. I would like to discuss the issues of my contract. I am willing to have a position of project manager I would like a position of project manager,no_deal,0
73,2,employer,1,11.6,14.4,I can make you a team manager,no_deal,0
73,3,candidate,0,14.4,20.4,I reject team manager position. I am willing to have a position of project manager,no_deal,0
73,4,employer,1,26.4,28.8,"How about a salary of $60,000",no_deal,0
73,5,candidate,0,28.8,33.6,"I reject 60,000. I am willing to have a salary of 120,000",no_deal,0
73,6,employer,1,38.4,45.6,"I can make you a team manager with a salary of $90,00. That's the best I can do.",no_deal,0
73,7,candidate,0,52.8,60.8,"I reject the previous offer. I would like a salary of 120,000 and I demand a position of project manager",no_deal,0
73,8,employer,1,76.8,83.6,It does not look like we will be able to reach an agreement. Good luck to you.,no_deal,0
73,9,candidate,0,83.6,86,What do you have to suggest?,no_deal,0
74,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I am expecting a position of project manager,deal,1
74,2,employer,1,7.6,12.4,i can do a team manager with a bonus 10% pension Fund.,deal,1
74,3,candidate,0,17.2,36,"I agree. Now let's talk about how we can agree on other issues. I am expecting a salary of 120,000 I would like a salary of 120,000",deal,1
74,4,employer,1,36,40.4,"the most we can possibly offer for the position is 90,000.",deal,1
74,5,candidate,0,40.4,55.2,"I disagree about a salary of 90,000. I would like a salary of 120,000 I am willing to have a salary of 120,000",deal,1
75,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I am expecting a position of project manager,no_deal,0
75,2,employer,1,7.6,11.6,"Here is the contract, what would you like to discuss?",no_deal,0
75,3,candidate,0,11.6,22.4,I am willing to have a position of project manager I want a position of project manager,no_deal,0
75,4,employer,1,22.4,25.2,That is the position I have offered.,no_deal,0
75,5,candidate,0,25.2,28.8,"I am willing to have a salary of 120,000",no_deal,0
75,6,employer,1,28.8,30.4,"I am offering 90,000",no_deal,0
75,7,candidate,0,30.4,51.2,"I agree with a salary of 90,000. Now let's talk about how we can agree on other issues. I want a company car I am expecting a company car",no_deal,0
75,8,employer,1,51.2,56,This job does not come with a company car for new hires.,no_deal,0
75,9,candidate,0,56,60,I am willing to have no agreement on leased car,no_deal,0
75,10,employer,1,60,61,Ok,no_deal,0
75,11,candidate,0,61,63.4,I want a fast promotion track,no_deal,0
75,12,employer,1,63.4,64.6,you got it,no_deal,0
75,13,candidate,0,64.6,68.6,I am willing to have a workday of 8 hours,no_deal,0
75,14,employer,1,68.6,71.4,"The job entails 9, including a break",no_deal,0
75,15,candidate,0,71.4,76.2,I refuse 9 hours. I am expecting a workday of 8 hours,no_deal,0
75,16,employer,1,81,85.4,You will be working only 8 and have an hour lunch,no_deal,0
75,17,candidate,0,85.4,91.4,I reject a workday of 9 hours. I am expecting a workday of 8 hours,no_deal,0
75,18,employer,1,97.4,101,"Sorry, that is the current going for this job",no_deal,0
75,19,candidate,0,101,103.4,What are you willing to offer?,no_deal,0
75,20,employer,1,103.4,108.2,9 hour day. That is the minimum I am willing to offer,no_deal,0
75,21,candidate,0,108.2,113,I refuse 9 hours. I would like a workday of 8 hours,no_deal,0
75,22,employer,1,117.8,119.4,I refuse 8 hours,no_deal,0
75,23,candidate,0,119.4,122.6,I would like a position of project manager,no_deal,0
75,24,employer,1,122.6,127.8,"You are being offered that position with a 9 hour workday and 90,000",no_deal,0
75,25,candidate,0,138.2,149.4,"I reject the previous offer. I want a position of programmer, I want a workday of 8 hours and I am willing to have a salary of 120,000",no_deal,0
75,26,employer,1,183,185.8,"The position of programmer comes with 60,000",no_deal,0
75,27,candidate,0,188.6,196.2,"I refuse. I want a salary of 120,000 and I am willing to have a position of project manager",no_deal,0
75,28,employer,1,211.4,214.6,but a programmer gets an 8 hour day,no_deal,0
75,29,candidate,0,217.8,225.4,I refuse. I am expecting a workday of 9 hours and I would like a position of project manager,no_deal,0
75,30,employer,1,240.6,245,"the position is for 9 hours, project manager at 90,000. Final.",no_deal,0
75,31,candidate,0,253.8,264.2,"I refuse. I am expecting a workday of 8 hours, I am willing to have a position of programmer and I want a salary of 120,000",no_deal,0
76,1,candidate,0,0,7.2,Hello. I would like to discuss the issues of my contract. I want a position of project manager,deal,1
76,2,employer,1,7.2,21.6,"Hello - I'm glad you stopped in to negotiate I think you would make a great project manager; however, I think we should discuss as I would like to get you prepared to fill that role",deal,1
76,3,candidate,0,21.6,27.6,"I am willing to have a salary of 120,000 I want a salary of 120,000",deal,1
76,4,employer,1,27.6,39.6,Would you consider team manager.  I think that would be a great fit with your current skills.  And it would give you the chance to work into a project manager,deal,1
76,5,candidate,0,39.6,50,"I agree with a position of team manager. Now let's talk about how we can agree on other issues. I am expecting a salary of 120,000",deal,1
76,6,employer,1,60.4,66.8,"You do a great job.  I think an appropriate salary for this position would be 90,000",deal,1
76,7,candidate,0,66.8,87.6,"I accept 90,000. Now let's talk about how we can agree on other issues. I want a company car I am expecting a company car I am willing to have a company car",deal,1
76,8,employer,1,87.6,104,"I would love to give you a leased car.  If I do that, I wouldn't be able to give you as high of a pension.  Are you willing to not have a leased car and I could give you 20% pension.",deal,1
76,9,candidate,0,120.4,121.4,I disagree,deal,1
76,10,employer,1,121.4,125.8,"Otherwise with expenses, I could only give you 10 % pension",deal,1
76,11,candidate,0,125.8,137.4,I refuse 10%. I am willing to have a pension of 20% I want a company car,deal,1
76,12,employer,1,137.4,154.2,"How about we do this - I know you really want to be project lead.  How about we put you on a fast promotional track. A 20% pension, and no leased car.  And we could revisit the car once you are promoted",deal,1
76,13,candidate,0,187.8,189.8,I disagree with the offer,deal,1
76,14,employer,1,189.8,199.8,"In addition, typically this position is 10 hours.  I'd be willing to offer 9 hours.  That would help offset the cost not having a car.",deal,1
76,15,candidate,0,199.8,213.4,I reject a workday of 9 hours. I want a workday of 8 hours I would like a company car,deal,1
76,16,employer,1,213.4,219.8,I really can't go to 8 hours as everyone in this position is at 10 hours,deal,1
76,17,candidate,0,219.8,227,I disagree about a workday of 9 hours. I am willing to have a workday of 8 hours,deal,1
76,18,employer,1,234.2,243.4,"Ok - I'm willing to compromise on the car.  I'll include a car, pension of 10%, fast promotion track, and 10 hour day",deal,1
76,19,candidate,0,271,274.4,I disagree What do you have to offer?,deal,1
76,20,employer,1,274.4,278.8,I can do a 9 hour workday and a company car,deal,1
76,21,candidate,0,283.2,299.6,I agree. Let's proceed to another issue. I am willing to have a fast promotion track I am willing to have a fast promotion track,deal,1
76,22,employer,1,299.6,306.4,If i agree with a fast promotional track would you be willing to accept a 10% pension,deal,1
76,23,candidate,0,313.2,315.6,I want a pension of 20%,deal,1
76,24,employer,1,318,326,Ok - i really value you and I think you will be a great asset. I'm willing to do 20%,deal,1
77,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I am expecting a position of project manager,deal,1
77,2,employer,1,7.6,14.8,"I cannot offer you that position, but we do have the position of programmer open at this time",deal,1
77,3,candidate,0,22,44.8,"I agree with a position of programmer. Now let's talk about how we can agree on other issues. I want a salary of 120,000 I am willing to have a salary of 120,000",deal,1
77,4,employer,1,44.8,47.6,"Our starting salaries for programmers is 60,000",deal,1
77,5,candidate,0,50.4,76.8,"I disagree. I am willing to have a salary of 120,000 and I want a position of project manager I am willing to have a salary of 120,000",deal,1
77,6,employer,1,76.8,86.8,"As I mentioned, we are not seeking project managers at this time. I can offer you 90,000 as a programmer on a fast promotion track",deal,1
77,7,candidate,0,116.8,125.6,I agree with the offer. Now let's talk about how we can agree on other issues. I am expecting a company car,deal,1
77,8,employer,1,134.4,140,I can only offer a leased car if you agree to 10 working hours,deal,1
77,9,candidate,0,145.6,148.6,I refuse I want a company car,deal,1
77,10,employer,1,150.6,160.6,"In order to agree to company car, I will need a compromise regarding working hours. Will you agree to 10 hours, with 10% pension fund?",deal,1
77,11,candidate,0,180.6,228.2,"I refuse. I am expecting a workday of 8 hours, I am willing to have no agreement on leased car and I am expecting a pension of 20% I want no agreement on leased car",deal,1
77,12,employer,1,231,237.4,I can only offer 20% pension with a 9 hour work day and no leased car,deal,1
77,13,candidate,0,250.2,298.2,"I disagree with the offer. I am expecting a workday of 8 hours, I would like a company car and I would like a pension of 10% I would like a company car I am expecting a company car",deal,1
77,14,employer,1,298.2,304.6,I will lease you a car if you agree to increased hours of 10 working hours,deal,1
77,15,candidate,0,311,336.6,I refuse. I am expecting a workday of 8 hours and I am expecting no agreement on leased car I want no agreement on leased car,deal,1
77,16,employer,1,336.6,342.2,"I will offer a company car, 9 hour work day, with a 10% pension",deal,1
77,17,candidate,0,353.4,363.8,"I disagree. I am expecting a workday of 8 hours, I am expecting no agreement on leased car and I am expecting a pension of 20%",deal,1
77,18,employer,1,395,400.6,"I can offer a company car, 20% pension with a 10 hour work day",deal,1
77,19,candidate,0,411.8,460.6,"I disagree. I am willing to have a workday of 8 hours, I am willing to have no agreement on leased car and I want a pension of 10% I am expecting a company car",deal,1
77,20,employer,1,460.6,466.2,"I will agree to a company car, 20% pension and 9 hour work day",deal,1
77,21,candidate,0,477.4,479.4,I agree with the offer,deal,1
78,1,candidate,0,0,8.4,Hello. I would like to discuss the issues of my contract. I am willing to have a position of project manager,no_deal,0
78,2,employer,1,8.4,10.8,I will offer you that position,no_deal,0
78,3,candidate,0,10.8,16,"I demand a salary of 120,000 I would like a salary of 120,000",no_deal,0
78,4,employer,1,16,19.6,I will offer you the programmer job for 60000,no_deal,0
78,5,candidate,0,23.2,54,"I reject the previous offer. I demand a salary of 120,000 and I want a position of project manager I would like a salary of 120,000 I demand a salary of 120,000",no_deal,0
78,6,employer,1,54,58.4,I will offer you te position of QA with 90000 salary,no_deal,0
78,7,candidate,0,62.8,69.6,"I disagree. I want a salary of 120,000 and I would like a position of project manager",no_deal,0
78,8,employer,1,83.2,86.4,well I cannot offer you more than 90000,no_deal,0
78,9,candidate,0,86.4,91.2,"I reject 90,000. I am willing to have a salary of 120,000",no_deal,0
78,10,employer,1,96,99.4,sorry 90000 take it or leave it,no_deal,0
78,11,candidate,0,99.4,120.2,"I agree with a salary of 90,000. Now let's talk about how we can agree on other issues. I demand a company car I am expecting a company car",no_deal,0
78,12,employer,1,120.2,122.2,there are no company cars,no_deal,0
78,13,candidate,0,122.2,124.2,I demand a company car,no_deal,0
78,14,employer,1,124.2,125.2,no car,no_deal,0
78,15,candidate,0,125.2,132,I accept no company car. Let's proceed to another issue. I am expecting a fast promotion track,no_deal,0
78,16,employer,1,138.8,139.8,ok,no_deal,0
78,17,candidate,0,139.8,142.6,I demand a workday of 8 hours,no_deal,0
78,18,employer,1,142.6,145.4,but you have to work 10 hours,no_deal,0
78,19,candidate,0,145.4,151.4,I disagree about a workday of 10 hours. I demand a workday of 8 hours,no_deal,0
78,20,employer,1,157.4,159.4,10 hours or no go,no_deal,0
78,21,candidate,0,159.4,164.2,I reject 10 hours. I would like a workday of 8 hours,no_deal,0
