conversation_id,turn_id,speaker_role,speaker_id,start_time,end_time,duration,text,outcome
645,9,participant_1,0,31,37.8,6.8,"I can do just one, because I can always find more food, fishing or in the wild",deal
645,10,participant_2,1,37.8,46.2,8.4,"That's a good idea. Though it was my second priority thinking I can manage with water, I'll do with the remaining.",deal
645,11,participant_1,0,46.2,52.6,6.4,"Are we all done with out trade? your sure about everything? your fine with food,water, wood",deal
645,12,participant_2,1,52.6,55.4,2.8,"Yes, Water and Food -2, Firewood -1",deal
645,13,participant_1,0,55.4,59,3.6,Thank you... it was good doing business with you,deal
645,14,participant_2,1,59,60,1,Submit-Deal,deal
645,15,participant_1,0,60,61,1,Accept-Deal,deal
646,1,participant_1,0,0,1.2,1.2,Hi there! 🙂,deal
646,2,participant_2,1,1.2,5.2,4,Hello! I'm very excited for this upcoming camping trip!! 🙂,deal
646,3,participant_1,0,5.2,12.4,7.2,I am as well! I see we have some extra supplies. What are you most in need of?,deal
646,4,participant_2,1,12.4,21.2,8.8,I really could use the extra water. I have two big dogs that are coming along on the trip. How about you?,deal
646,5,participant_1,0,21.2,31.6,10.4,"Water would be nice, but I would feel bad taking water from dogs. I guess I could use firewood and food if you need the water.",deal
646,6,participant_2,1,31.6,34.8,3.2,"Okay, thanks! How much food would you like?",deal
646,7,participant_1,0,34.8,47.2,12.4,"Well, I could use a combination of firewood and food to make up for missing water. Maybe all the firewood and two food and you get all water and one food?",deal
646,8,participant_2,1,47.2,63.6,16.4,I would be fine with giving you all of the firewood if I get all of the water. I was really hoping to get two of the foods because I wanted to have a small birthday celebration for my husband. :),deal
646,9,participant_1,0,63.6,77.6,14,"If you get all the water, you would be at an advantage with all the higher valued items. I would ask that I'm compensated for giving the higher value items by getting more items overall.",deal
646,10,participant_2,1,77.6,80,2.4,"Okay, I guess that's fair. 🙂",deal
646,11,participant_1,0,80,81,1,Submit-Deal,deal
646,12,participant_2,1,81,82,1,Accept-Deal,deal
647,1,participant_2,1,0,6,6,"Hi, there. How are you doing? I would like your help with a camping trip.",deal
647,2,participant_1,0,6,10,4,Hello! I'd like to help you with yours as well.,deal
647,3,participant_2,1,10,13.2,3.2,Great! What items do you need the most?,deal
647,4,participant_1,0,13.2,22.4,9.2,Extra firewood would be really helpful for me. I'm allergic to mosquitoes so I have to keep a fire going. What about you?,deal
647,5,participant_2,1,22.4,31.6,9.2,Hmm....I also really need firewood because it's very cold where I am camping. I don't really need water through. Do you need that?,deal
647,6,participant_1,0,31.6,38.8,7.2,I don't really need water either. But i'll trade 3 of my waters for 3 of yours 🙂,deal
647,7,participant_2,1,38.8,44.4,5.6,I don't understand. Do you mean that you want to give me three waters?,deal
647,8,participant_1,0,44.4,49.2,4.8,"No, I mean we can swap waters. I like your packaging better.",deal
647,9,participant_2,1,49.2,62.8,13.6,"Okay...I guess that's fine. Since you really need firewood, I am willing to give you two firewoods and I get one. But I will need to get 3 foods to pay for this deal.",deal
647,10,participant_1,0,62.8,66.8,4,That sounds good. Would you still like to swap water?,deal
647,11,participant_2,1,66.8,81.2,14.4,"I am not sure if that is how this works. I am only able to give 3, 2, or 1 waters to you. I cannot swap them. Is it okay if I give you one water?",deal
647,12,participant_1,0,81.2,87.6,6.4,"Oh, I had the wrong idea. Yes, so two firewood and 1 water for 3 food?",deal
647,13,participant_2,1,87.6,90,2.4,Yes. I will submit the deal.,deal
647,14,participant_1,0,90,91.2,1.2,Great! Thanks alot,deal
647,15,participant_2,1,91.2,92.2,1,Submit-Deal,deal
647,16,participant_1,0,92.2,93.2,1,Accept-Deal,deal
648,1,participant_2,1,0,10,10,"Hello, hope you are doing well 🙂 I would like to take 3 packages of food, 2 packages of firewood, and 2 packages of water.",deal
648,2,participant_1,0,10,19.2,9.2,"No thank you i have a medical condition and a large family, i will take 3 packages of water 2 and 2 firewood",deal
648,3,participant_2,1,19.2,40.4,21.2,I am sorry to hear about your medical condition ☹️ I could give you the waters but I have a young kid and just recently went through a divorce. This is our bonding time and she really wants to make s'mores. I need extra firewood and food to be able to do that.,deal
648,4,participant_1,0,40.4,47.2,6.8,You only have one kid i have 6 i can spare all the firewood and 1 food🙂,deal
648,5,participant_2,1,47.2,58.4,11.2,That is fair! Would it be possible for you to spare one water as well just in case of emergency we don't die due to lack of water?,deal
648,6,participant_1,0,58.4,71.6,13.2,You wont believe me. You already have the basics! just be safe!🙂 If i dont get a certain amount of water into my system each day i can die on a normal day,deal
648,7,participant_2,1,71.6,83.6,12,I can concede to that. Would you like to finalize the deal where we stand then? I feel we have come to pretty fair negotiations for both of us! 🙂,deal
648,8,participant_1,0,83.6,88,4.4,"Yes i agree, We may need to talk a bit more",deal
648,9,participant_2,1,88,100.8,12.8,"I agree too. So the final agreement so we are clear in communication is you get all the water, I get all the firewood and we split the food 2/1 for me?",deal
648,10,participant_1,0,100.8,103.2,2.4,No 2 food me 1 you😮,deal
648,11,participant_2,1,103.2,124,20.8,"To my understanding, in your original offer you stated you wanted 2 food and then offered to give me a food that would equal 2 for me and 1 for you. I will be willing to concede on this if you give me one water and I will give you one firewood.",deal
648,12,participant_1,0,124,125,1,Submit-Deal,deal
648,13,participant_2,1,125,126,1,Reject-Deal,deal
648,14,participant_2,1,126,127,1,Submit-Deal,deal
648,15,participant_1,0,127,128,1,Reject-Deal,deal
648,16,participant_1,0,128,129,1,Submit-Deal,deal
648,17,participant_2,1,129,130,1,Reject-Deal,deal
648,18,participant_2,1,130,131,1,Submit-Deal,deal
648,19,participant_1,0,131,132,1,Reject-Deal,deal
648,20,participant_1,0,132,134.8,2.8,THat is not what we agreed on,deal
648,21,participant_2,1,134.8,155.6,20.8,I was negotiating under the belief that I was getting 2 foods as stated in your original offer. I apologize for the confusion but this is how it came across. What concessions could we agree upon with this now cleared up on my end. I would really like that one water ration.,deal
648,22,participant_1,0,155.6,162.8,7.2,No i said 1 for you. I have 6 kids you have 1. You dont even need extra,deal
648,23,participant_2,1,162.8,180.4,17.6,"Could you please clear up your original counter offer for me? ""No thank you i have a medical condition and a large family, i will take 3 packages of water 2 and 2 firewood"" I think there was possibly a word left out somewhere.",deal
648,24,participant_1,0,180.4,181.4,1,Submit-Deal,deal
648,25,participant_2,1,181.4,182.4,1,Accept-Deal,deal
649,1,participant_2,1,0,10.4,10.4,"Hi there. I'd like 3 packages of food, and 2 packages of firewood. You can have 1 package of firewood and then all of the water.",deal
649,2,participant_1,0,10.4,18.8,8.4,Hi there! Hm. I was actually thinking that the food and firewood would be more useful to me than the water.,deal
649,3,participant_2,1,18.8,21.6,2.8,I see. Can you please explain why?,deal
649,4,participant_1,0,21.6,40.8,19.2,"The group I'm camping with is having a fireside gathering in the evening, and I wanted to bring some food to share (doesn't food always taste best outside? 🙂) and also some firewood to contribute. Is there a particular reason you also wanted the food and firewood more?",deal
649,5,participant_2,1,40.8,57.2,16.4,"That's understandable. I'm camping with a group of eight people for a whole week so I want to ensure that we have enough food for everyone. If we have enough firewood, we can cook enough meals to keep everyone fed 🙂",deal
649,6,participant_1,0,57.2,77.2,20,"🙂 Great minds think alike! Here's a thought: my group is also doing some hiking during the day, and of course, since it's summer, we want to make sure we have enough water. So I could definitely see splitting this in a ""some of each"" way for all three items.",deal
649,7,participant_2,1,77.2,92.8,15.6,"Yes, that sounds great to me. How about we each take two packages of food, firewood, and water to start. Then, you can either take an extra package of food and I will take the extra firewood and water?",deal
649,8,participant_1,0,92.8,116.8,24,"You say ""each take two"" of each of the three items ... I think you must have meant ""each take one""? (There's a total of three of each item.) If so, for the extra, I think ""food + wood"" goes together better. How about one of us takes the extra water, and the other takes the extra food & wood?",deal
649,9,participant_2,1,116.8,133.2,16.4,"Yes, my mistake. I mean you take 1 food package, 1 firewood package, and 1 water package, and then I will do the same. Then, you can take the food and wood and I will take the extra package of water!",deal
649,10,participant_1,0,133.2,138,4.8,That works beautifully! I hope you'll have a wonderful camping trip. 🙂,deal
649,11,participant_2,1,138,139,1,Submit-Deal,deal
649,12,participant_1,0,139,140,1,Accept-Deal,deal
650,1,participant_2,1,0,6.8,6.8,Good afternoon! Do you have a preference or priority on your supplies? I have some for mine.,deal
650,2,participant_1,0,6.8,18.4,11.6,"Hi! I actually do have a preference. For this trip my family and I plan to do a lot of hiking. For this reason, I would like additional water.",deal
650,3,participant_2,1,18.4,40.8,22.4,"It seems like we have the same priority for priority number one. I'm going on a back-country trip and always find I run out of water before I run out of food. I think we should split it as equitably as possible. My second and third priorities are food, then firewood last. Are yours the same?",deal
650,4,participant_1,0,40.8,44,3.2,"Yes, my priorities are the same as yours.",deal
650,5,participant_2,1,44,56,12,"Well, maybe we should meet in the middle. I'm more flexible on water and firewood than I would be on food. Do you feel you'll need extra firewood or food?",deal
650,6,participant_1,0,56,65.2,9.2,"I would prefer the extra food, versus the additional firewood as I typically do not find myself needing any more than the basics.",deal
650,7,participant_2,1,65.2,76.4,11.2,"I'm also going as a single person, so I feel I can do more without than you. I can probably find a better use for the extra firewood.",deal
650,8,participant_1,0,76.4,80.8,4.4,"What if I take 2 water, 1 food and 1 firewood?",deal
650,9,participant_2,1,80.8,94.4,13.6,"I think that would be fair, but I also think I could give you 1 water, 2 food, and 1 firewood. Or perhaps for you to get 2 water, 2 food, and 1 firewood.",deal
650,10,participant_1,0,94.4,102.4,8,I am ok with my offer of 2-1-1 but would be ok with your suggested offer of 2-2-1 as well.,deal
650,11,participant_2,1,102.4,103.4,1,Submit-Deal,deal
650,12,participant_1,0,103.4,104.4,1,Accept-Deal,deal
651,1,participant_1,0,0,3.6,3.6,Hi there! Are you excited for the camping trip?!,deal
651,2,participant_2,1,3.6,5.6,2,I am. I can't wait.,deal
651,3,participant_1,0,5.6,10.8,5.2,Me too! I am hopeful that you have food and water to spare?,deal
651,4,participant_2,1,10.8,16.8,6,I really need the food. I have a couple of teenagers who like to eat.,deal
651,5,participant_1,0,16.8,24,7.2,I understand that! Any chance you might be able to spare just one food and all three waters?,deal
651,6,participant_2,1,24,32.8,8.8,I can spare one food. I need the waters though. How about 1 food and 1 water and 2 firewood for you?,deal
651,7,participant_1,0,32.8,35.2,2.4,Can I have all three firewood?,deal
651,8,participant_2,1,35.2,40,4.8,"I think that will work 1 food, 1 water and 3 firewood?",deal
651,9,participant_1,0,40,42.8,2.8,That would be great - thanks! 🙂,deal
651,10,participant_2,1,42.8,45.6,2.8,"Great, glad we worked it out. 🙂",deal
651,11,participant_1,0,45.6,46.6,1,Submit-Deal,deal
